CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,rowguid,ModifiedDate
5994,0,Mr.,Brian,C.,Hunter,,,adventure-works\sheri6,brian.hunter281@gmail.com,373.260.6912,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,gLsRWwyy=,FA8E8AC2-1A1F-464E-A3FB-ADE11F32D41D,2025-11-30 00:00:00.000
9825,0,,Chelsea,A.,Gordon,,Lane-Pearce,adventure-works\kelsey9,chelsea.gordon325@gmail.com,283-902-1200x42,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,yemTJEMb=,0E96520E-C757-4535-A35D-C4E40EBE3E24,2025-11-30 00:00:00.000
2591,0,Ms.,Holly,M.,Smith,,"Pearson, Davies and Kelly",adventure-works\william3,holly.smith824@gmail.com,001-801-550-900,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,BbvAcctA=,22E45E7B-979B-48A9-9EBF-B5126DAAF18A,2025-11-30 00:00:00.000
9383,0,Ms.,Deborah,R.,Kim,,,adventure-works\mary6,deborah.kim645@gmail.com,585.236.3250x15,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,qkwgrOiW=,0C90A114-6F4F-4E01-9D46-56891D473951,2025-11-30 00:00:00.000
1930,0,Mr.,Angel,,Perez,,Melendez-Aguilar,adventure-works\dakota1,angel.perez192@gmail.com,+1-533-935-2181,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,BQEVvxdY=,1F9D2BF1-14A5-4E12-9BEE-094A60C403FF,2025-11-30 00:00:00.000
7741,0,Mr.,Bobby,,Branch,,"Hill, Andersen and Levy",adventure-works\brandon3,bobby.branch459@gmail.com,791.253.3338,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,dUtBasVt=,FBEB1BE3-EE36-4B48-882C-5621F18C2666,2025-11-30 00:00:00.000
8407,0,Mr.,Friedrich-Wilhelm,C.,Bohlander,,,adventure-works\mark4,friedrich-wilhelm.bohlander367@gmail.com,903-400-1755x80,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,aIqUiteF=,4241CD06-1878-4AE5-93FD-7EE1A3494454,2025-11-30 00:00:00.000
4927,0,Ms.,Donna,,Smith,,Evans-Jones,adventure-works\samuel3,donna.smith537@gmail.com,+1-640-244-6445,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,uFKkhMBQ=,74702112-2F1E-4414-84B6-381D69ABC60F,2025-11-30 00:00:00.000
9944,0,Mr.,Jose,R.,Cruz,,,adventure-works\phyllis8,jose.cruz277@gmail.com,475-757-5352x54,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,PhdvlMAV=,F6087068-A027-450D-A138-3D1A3C4FDB1F,2025-11-30 00:00:00.000
1969,0,,Evangelia,P.,Kranz,,,adventure-works\jessica2,evangelia.kranz356@gmail.com,876.291.0084x99,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,KHyqUlqL=,9CC905CD-74BE-4A7C-B698-24FD3593A1C8,2025-11-30 00:00:00.000
710,0,,Bernard,R.,Wilkinson,,,adventure-works\heather9,bernard.wilkinson300@gmail.com,001-208-760-895,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,CfAtzUaS=,BE0E8702-99A1-4658-9ED9-11BBF070C44C,2025-11-30 00:00:00.000
2419,0,,Frederick,,Jordan,,,adventure-works\brian2,frederick.jordan220@gmail.com,836-770-1835,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,DrtHRXxR=,8791CFFD-38E5-4A38-A2B0-4DBC216911D9,2025-11-30 00:00:00.000
1671,0,,Michael,,Davies,,,adventure-works\colleen9,michael.davies931@gmail.com,966.696.2661x70,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,RufveVzN=,298AB38A-1C1A-40B1-867B-A94DD123FE7F,2025-11-30 00:00:00.000
156,0,Mrs.,Brenda,,Miller,,Collins and Sons,adventure-works\david5,brenda.miller943@gmail.com,(532)480-3981,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,jLfnjitO=,E9A1552B-3E5D-4EF1-8F6A-8F0C91958116,2025-11-30 00:00:00.000
5132,0,,Julie,,Macias,,,adventure-works\frank8,julie.macias640@gmail.com,537.360.8250,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,MYJQiDlN=,AFF0012C-B409-4525-8C56-10F568243D67,2025-11-30 00:00:00.000
5054,0,Mr.,Andrew,,Marshall,,,adventure-works\larry6,andrew.marshall935@gmail.com,929.590.6596x31,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,vHIpxuGT=,2DBACB57-9138-4524-8BEB-A4501F5CDD2C,2025-11-30 00:00:00.000
5914,0,,Manuel,,Newton,,Riddle Ltd,adventure-works\scott8,manuel.newton471@gmail.com,+1-470-373-1410,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,NIWPMWmY=,5565F26A-B509-4670-AF21-EA603621A122,2025-11-30 00:00:00.000
3935,0,Mrs.,Jasmine,,Dennis,,,adventure-works\marc5,jasmine.dennis961@gmail.com,+1-535-482-3579,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,oFKfFmYr=,922FDEE4-8CF3-4F3D-BD3C-3554092B9CFF,2025-11-30 00:00:00.000
4287,0,,Mirella,,Stolze,,,adventure-works\natasha1,mirella.stolze610@gmail.com,(660)652-7114x9,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,oCrlYBIV=,67158836-5C9B-44CA-A442-5CE79F53B44E,2025-11-30 00:00:00.000
7638,0,,Albert,,Hall,,"Brooks, Jackson and Joseph",adventure-works\rhonda3,albert.hall710@gmail.com,523.536.9112,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,rbENBUbx=,AEA6F5B8-D107-47C4-8FD7-30D251D50A6E,2025-11-30 00:00:00.000
3175,0,Mrs.,Paula,A.,Morgan,,,adventure-works\richard4,paula.morgan101@gmail.com,443-991-4319x67,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,SFuGodYP=,CDA8EC6C-83E1-4F27-A92E-583D76921969,2025-11-30 00:00:00.000
1255,0,Ms.,Jane,E.,Budig,,Johann Barth Stiftung & Co. KGaA,adventure-works\marissa7,jane.budig114@gmail.com,567.699.4192x92,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,BjSAHLsn=,AC28966B-8540-4BFA-BF21-B9E669CD8B95,2025-11-30 00:00:00.000
3897,0,Mrs.,Brittany,D.,Cole,,,adventure-works\stacey1,brittany.cole785@gmail.com,001-521-743-541,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,BOCpgRFN=,E863D996-189F-45AD-A541-C586E455F05A,2025-11-30 00:00:00.000
7553,0,Mrs.,Patricia,R.,Silva,,Singh-Fleming,adventure-works\larry6,patricia.silva736@gmail.com,700.845.8991,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,RCaiymbP=,21349CD0-F98A-4B33-90BC-A664B8A95202,2025-11-30 00:00:00.000
9702,0,Mr.,Charles,,Wells,III,Acosta PLC,adventure-works\wesley5,charles.wells365@gmail.com,335.746.9686x60,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,FeKyGngc=,90191152-728B-4900-B2BB-24C0EE5EAECF,2025-11-30 00:00:00.000
7329,0,,Pamela,,Kelly,,Smith Inc,adventure-works\christopher7,pamela.kelly813@gmail.com,307-804-7405x35,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,toCDWVfs=,EA42F0AE-1572-45DF-A09E-E89EFB0F8585,2025-11-30 00:00:00.000
7422,0,Mrs.,Kathy,,Perez,,,adventure-works\donna8,kathy.perez682@gmail.com,869-774-5631x38,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,woqHvKDD=,D8F2F001-4043-4CF4-BECD-7D3837251902,2025-11-30 00:00:00.000
6178,0,,Tyler,,Lutz,,,adventure-works\tami3,tyler.lutz889@gmail.com,+1-280-922-4985,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,XNUvIQyb=,27EC196C-604B-422F-B8C0-D28B1469913F,2025-11-30 00:00:00.000
7029,0,,Kamil,,Krzosek,,,adventure-works\dawn3,kamil.krzosek355@gmail.com,474-502-8226,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,hGSwwone=,B580FC0A-9C8B-48B2-93C1-AB0CF7C4607C,2025-11-30 00:00:00.000
7493,0,Ms.,Sandra,,Roberts,,,adventure-works\jennifer3,sandra.roberts459@gmail.com,214-582-8445x52,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,MClHUjhQ=,B038C5BD-68A0-4CFC-B283-96C129898626,2025-11-30 00:00:00.000
214,0,Ms.,Dawn,,Nielsen,Jr.,,adventure-works\teresa9,dawn.nielsen533@gmail.com,223-682-8802x33,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,HUNZURUQ=,9852DE62-5779-4252-A39B-4CD0018F3174,2025-11-30 00:00:00.000
6620,0,,Scott,,Johnson,,Glover-Sanchez,adventure-works\cheryl8,scott.johnson334@gmail.com,(376)854-2513x8,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,EdLXEZvq=,3CFF2761-CF63-4E5F-991D-11EC0A4C406C,2025-11-30 00:00:00.000
4506,0,,Kelsey,,Park,,,adventure-works\jaime8,kelsey.park924@gmail.com,(410)298-4677,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,RiPSChzf=,9467FF7E-8828-4B66-B06C-080FB5004D6B,2025-11-30 00:00:00.000
8851,0,Ms.,Caitlin,,Robinson,,Saunders-Sims,adventure-works\christie4,caitlin.robinson194@gmail.com,(731)531-9690,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,INojdrIH=,794E6C0D-CE57-4CAD-BB08-BB8A0AEC191C,2025-11-30 00:00:00.000
9089,0,Mrs.,Melissa,,Young,,,adventure-works\tamara6,melissa.young589@gmail.com,+1-430-759-0524,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,lSGbFDUc=,D31D983F-6DAD-44FB-8CEC-8A250850F621,2025-11-30 00:00:00.000
2305,0,,Katie,S.,Reynolds,,,adventure-works\jasmine4,katie.reynolds175@gmail.com,+1-848-612-2994,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,BaaSgPgi=,AFF42229-8BF2-4F8D-94FE-498CA1ADD945,2025-11-30 00:00:00.000
7890,0,Mrs.,Carla,S.,Campbell,,Cruz Group,adventure-works\aaron0,carla.campbell832@gmail.com,+1-579-585-1002,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,ZQWbCHsu=,42A97A79-9D60-48BF-8F4C-F50EFC2C1A7E,2025-11-30 00:00:00.000
1371,0,Mr.,Gareth,,Bennett,,,adventure-works\annette9,gareth.bennett960@gmail.com,(446)569-0255,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,hxAnZCDl=,15FBE80F-4231-4973-A74F-68DD45A603C8,2025-11-30 00:00:00.000
4691,0,,John,J.,Ashley,,,adventure-works\nicole9,john.ashley938@gmail.com,492-721-5352,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,wxzezxvR=,E713AE8D-A392-446A-B20C-3057EF1F318F,2025-11-30 00:00:00.000
1233,0,Mr.,Charles,,Frost,,,adventure-works\javier1,charles.frost686@gmail.com,330-830-3847x46,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,smMwOhjE=,4A5456FA-CC8A-46DB-9932-E4E66C127965,2025-11-30 00:00:00.000
