CustomerID,NameStyle,Title,FirstName,MiddleName,LastName,Suffix,CompanyName,SalesPerson,EmailAddress,Phone,PasswordHash,PasswordSalt,rowguid,ModifiedDate
10045,0,Mr.,Sylwia,,Kolbusz,,,adventure-works\evan2,duplicate_sylwia66@outlook.com,+48 728 252 196,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,oJkHpMhz=,F9DA0AD5-DBF9-4300-9E52-3A0C14FD7707,2025-12-01 00:00:00.000
10062,0,Ms.,Berta,H.,Stroh,,,adventure-works\sarah7,duplicate_berta58@gmail.com,01642479144,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,VUmqzhMP=,11A0EC77-05CD-4D05-B548-0ADBD1EA3B6F,2025-12-01 00:00:00.000
10038,0,,Ryan,C.,House,,,adventure-works\matthew3,duplicate_ryan96@outlook.com,924.971.6266,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,BHlQzlqf=,1FF12745-9349-45A5-9394-7D086EFB0BB6,2025-12-01 00:00:00.000
10268,0,,Maria,M.,Stuart,,,adventure-works\scott9,duplicate_maria30@outlook.com,8664341517,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,VZZtZkxD=,0AF2E206-A884-4150-BE8D-F4834D0AEE35,2025-12-01 00:00:00.000
10222,0,Ms.,Lawrence,J.,Andrews,,,adventure-works\richard3,duplicate_lawrence73@outlook.com,(0808)1570540,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,lMvIznyl=,F8467601-DAD5-4C94-B871-8AD93E84B486,2025-12-01 00:00:00.000
10071,0,,Eugenia,T.,Roht,,,adventure-works\martha4,duplicate_eugenia37@outlook.com,(07921) 59183,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,YVsOkOfR=,AD5E9095-A4B2-466B-813A-74BC705C3427,2025-12-01 00:00:00.000
10105,0,,Amanda,,Ellis,,,adventure-works\steven6,duplicate_amanda40@gmail.com,236.708.8671x19,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,rSsHYuDI=,7A437FDF-B4C8-4CDA-909F-373D24FEF97B,2025-12-01 00:00:00.000
10030,0,,Adrianna,K.,Zagrodnik,,PPUH Kubiaczyk,adventure-works\rachel8,duplicate_adrianna38@gmail.com,505 883 830,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,zQoqMGdA=,442424FD-2A7E-495E-8365-0DEE6F4FB5F4,2025-12-01 00:00:00.000
10114,0,,Adrian,,Owen,,White Ltd,adventure-works\rachel1,duplicate_adrian26@gmail.com,+44118 496 0819,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,HgmtlDHR=,6CBCC2DA-0625-414A-BE41-C84445915576,2025-12-01 00:00:00.000
10178,0,Mr.,Brandon,,Adams,,,adventure-works\kathleen1,duplicate_brandon84@gmail.com,(0115) 4960378,L/Rlwxzp4w7RWmEgXX+/A7cXaePEPcp+KwQhl2fJL7w=,GGLMrpQT=,A7CCECAE-127C-4544-8E1C-3386B6F4E021,2025-12-01 00:00:00.000
